S_ID,Year,Completion
ST0754,2024-25,True
ST0755,2024-25,True
ST0757,2024-25,True
ST0759,2024-25,True
ST0761,2024-25,True
ST0762,2024-25,True
ST0763,2024-25,False
ST0765,2024-25,True
ST0766,2024-25,False
ST0767,2024-25,True
ST0768,2024-25,True
ST0771,2024-25,True
ST0773,2024-25,False
ST0774,2024-25,False
ST0775,2024-25,True
ST0776,2024-25,True
ST0777,2024-25,False
ST0778,2024-25,True
ST0779,2024-25,False
ST0780,2024-25,True
ST0781,2024-25,True
ST0784,2024-25,False
ST0785,2024-25,True
ST0789,2024-25,True
ST0792,2024-25,True
ST0794,2024-25,True
ST0795,2024-25,True
ST0798,2024-25,True
ST0799,2024-25,True
ST0800,2024-25,True
ST0801,2024-25,True
ST0802,2024-25,True
ST0803,2024-25,True
ST0805,2024-25,True
ST0807,2024-25,True
ST0808,2024-25,False
ST0809,2024-25,True
ST0810,2024-25,True
ST0812,2024-25,True
ST0814,2024-25,True
ST0815,2024-25,True
ST0816,2024-25,True
ST0817,2024-25,True
ST0818,2024-25,True
ST0820,2024-25,True
ST0821,2024-25,True
ST0822,2024-25,True
ST0823,2024-25,True
ST0825,2024-25,True
ST0826,2024-25,True
ST0827,2024-25,True
ST0828,2024-25,True
ST0829,2024-25,True
ST0830,2024-25,True
ST0833,2024-25,False
ST0834,2024-25,True
ST0836,2024-25,False
ST0837,2024-25,True
ST0838,2024-25,True
ST0840,2024-25,True
ST0841,2024-25,True
ST0843,2024-25,True
ST0845,2024-25,True
ST0849,2024-25,True
ST0850,2024-25,True
ST0851,2024-25,True
ST0852,2024-25,False
ST0854,2024-25,True
ST0855,2024-25,True
ST0856,2024-25,True
ST0857,2024-25,True
ST0858,2024-25,True
ST0861,2024-25,True
ST0862,2024-25,True
ST0864,2024-25,True
ST0865,2024-25,True
ST0866,2024-25,True
ST0867,2024-25,True
ST0868,2024-25,False
ST0869,2024-25,True
ST0870,2024-25,False
ST0871,2024-25,True
ST0872,2024-25,True
ST0873,2024-25,True
ST0874,2024-25,True
ST0875,2024-25,True
ST0876,2024-25,True
ST0877,2024-25,False
ST0878,2024-25,True
ST0879,2024-25,True
ST0880,2024-25,True
ST0883,2024-25,True
ST0884,2024-25,True
ST0885,2024-25,True
ST0886,2024-25,True
ST0889,2024-25,True
ST0890,2024-25,True
ST0891,2024-25,True
ST0892,2024-25,True
ST0893,2024-25,True
ST0895,2024-25,True
ST0896,2024-25,True
ST0897,2024-25,True
ST0899,2024-25,False
ST0902,2024-25,True
ST0905,2024-25,True
ST0906,2024-25,False
ST0907,2024-25,True
ST0909,2024-25,True
ST0910,2024-25,True
ST0912,2024-25,True
ST0913,2024-25,True
ST0914,2024-25,True
ST0915,2024-25,False
ST0916,2024-25,True
ST0917,2024-25,True
ST0918,2024-25,True
ST0919,2024-25,True
ST0920,2024-25,True
ST0921,2024-25,True
ST0922,2024-25,True
ST0923,2024-25,True
ST0927,2024-25,True
ST0929,2024-25,True
ST0930,2024-25,True
ST0933,2024-25,True
ST0934,2024-25,True
ST0936,2024-25,True
ST0937,2024-25,True
ST0938,2024-25,True
ST0940,2024-25,True
ST0941,2024-25,True
ST0942,2024-25,True
ST0943,2024-25,True
ST0944,2024-25,True
ST0946,2024-25,False
ST0947,2024-25,True
ST0948,2024-25,True
ST0951,2024-25,True
ST0952,2024-25,False
ST0953,2024-25,True
ST0955,2024-25,True
ST0956,2024-25,True
ST0958,2024-25,False
ST0960,2024-25,False
ST0962,2024-25,True
ST0965,2024-25,True
ST0966,2024-25,True
ST0967,2024-25,False
ST0968,2024-25,True
ST0969,2024-25,True
ST0971,2024-25,True
ST0972,2024-25,True
ST0973,2024-25,True
ST0974,2024-25,True
ST0975,2024-25,True
ST0977,2024-25,False
ST0979,2024-25,True
ST0980,2024-25,True
ST0982,2024-25,True
ST0983,2024-25,True
ST0988,2024-25,True
ST0989,2024-25,True
ST0994,2024-25,True
ST0996,2024-25,True
ST0997,2024-25,True
ST0998,2024-25,False
ST0999,2024-25,True
ST1000,2024-25,True
SX0991,2024-25,True
SX0992,2024-25,False
SX0993,2024-25,True
SX0994,2024-25,True
SX0995,2024-25,True
SX0996,2024-25,True
SX0997,2024-25,False
SX0998,2024-25,True
SX0999,2024-25,True
SX1000,2024-25,True
SX1001,2024-25,False
SX1002,2024-25,True
SX1003,2024-25,True
SX1004,2024-25,True
SX1005,2024-25,True
SX1006,2024-25,True
SX1007,2024-25,True
SX1008,2024-25,True
SX1009,2024-25,False
SX1010,2024-25,True
SX1011,2024-25,False
SX1012,2024-25,True
SX1013,2024-25,True
SX1014,2024-25,True
SX1015,2024-25,True
SX1016,2024-25,True
SX1017,2024-25,True
SX1018,2024-25,True
SX1019,2024-25,True
SX1020,2024-25,True
SX1021,2024-25,False
SX1022,2024-25,True
SX1023,2024-25,False
SX1024,2024-25,False
SX1025,2024-25,True
SX1026,2024-25,True
SX1027,2024-25,True
SX1028,2024-25,True
SX1029,2024-25,True
SX1030,2024-25,True
SX1031,2024-25,True
SX1032,2024-25,True
SX1033,2024-25,True
SX1034,2024-25,True
SX1035,2024-25,False
SX1036,2024-25,True
SX1037,2024-25,False
SX1038,2024-25,True
SX1039,2024-25,True
SX1040,2024-25,True
SX1041,2024-25,False
SX1042,2024-25,True
SX1043,2024-25,True
SX1044,2024-25,True
SX1045,2024-25,True
SX1046,2024-25,True
SX1047,2024-25,True
SX1048,2024-25,False
SX1049,2024-25,True
SX1050,2024-25,True
SX1051,2024-25,True
SX1052,2024-25,True
SX1053,2024-25,True
SX1054,2024-25,False
SX1055,2024-25,False
SX1056,2024-25,True
SX1057,2024-25,True
SX1058,2024-25,True
SX1059,2024-25,True
SX1060,2024-25,True
SX1061,2024-25,True
SX1062,2024-25,True
SX1063,2024-25,True
SX1064,2024-25,False
SX1065,2024-25,False
SX1066,2024-25,True
SX1067,2024-25,True
SX1068,2024-25,True
SX1069,2024-25,True
SX1070,2024-25,True
SX1071,2024-25,True
SX1072,2024-25,True
SX1073,2024-25,True
SX1074,2024-25,True
SX1075,2024-25,True
SX1076,2024-25,True
SX1077,2024-25,True
SX1078,2024-25,True
SX1079,2024-25,False
SX1080,2024-25,True
SX1081,2024-25,True
SX1082,2024-25,True
SX1083,2024-25,True
SX1084,2024-25,True
SX1085,2024-25,False
SX1086,2024-25,True
SX1087,2024-25,True
SX1088,2024-25,True
SX1089,2024-25,True
SX1090,2024-25,True
SX1091,2024-25,True
SX1092,2024-25,True
SX1093,2024-25,True
SX1094,2024-25,True
SX1095,2024-25,True
SX1096,2024-25,True
SX1097,2024-25,True
SX1098,2024-25,False
SX1099,2024-25,True
SX1100,2024-25,False
SX1101,2024-25,True
SX1102,2024-25,False
SX1103,2024-25,True
SX1104,2024-25,True
SX1105,2024-25,True
SX1106,2024-25,True
SX1107,2024-25,True
SX1108,2024-25,True
SX1109,2024-25,False
SX1110,2024-25,False
SX1111,2024-25,True
SX1112,2024-25,True
SX1113,2024-25,True
SX1114,2024-25,False
SX1115,2024-25,True
SX1116,2024-25,True
SX1117,2024-25,True
SX1118,2024-25,True
SX1119,2024-25,True
SX1120,2024-25,True
SX1121,2024-25,True
SX1122,2024-25,True
SX1123,2024-25,True
SX1124,2024-25,True
SX1125,2024-25,True
SX1126,2024-25,True
SX1127,2024-25,False
SX1128,2024-25,False
SX1129,2024-25,False
SX1130,2024-25,True
SX1131,2024-25,True
SX1132,2024-25,False
SX1133,2024-25,True
SX1134,2024-25,True
SX1135,2024-25,True
SX1136,2024-25,True
SX1137,2024-25,True
SX1138,2024-25,True
SX1139,2024-25,True
SX1140,2024-25,True
SX1141,2024-25,False
SX1142,2024-25,True
SX1143,2024-25,False
SX1144,2024-25,False
SX1145,2024-25,True
SX1146,2024-25,True
SX1147,2024-25,True
SX1148,2024-25,True
SX1149,2024-25,True
SX1150,2024-25,False
SX1151,2024-25,True
SX1152,2024-25,False
SX1153,2024-25,True
SX1154,2024-25,True
SX1155,2024-25,False
SX1156,2024-25,True
SX1157,2024-25,True
SX1158,2024-25,False
SX1159,2024-25,True
SX1160,2024-25,False
SX1161,2024-25,True
SX1162,2024-25,False
SX1163,2024-25,True
SX1164,2024-25,True
SX1165,2024-25,True
SX1166,2024-25,True
SX1167,2024-25,True
SX1168,2024-25,True
SX1169,2024-25,True
SX1170,2024-25,True
SX1171,2024-25,True
SX1172,2024-25,False
SX1173,2024-25,False
SX1174,2024-25,True
SX1175,2024-25,True
SX1176,2024-25,True
SX1177,2024-25,True
SX1178,2024-25,True
SX1179,2024-25,True
SX1180,2024-25,True
SX1181,2024-25,True
SX1182,2024-25,True
SX1183,2024-25,False
SX1184,2024-25,True
SX1185,2024-25,True
SX1186,2024-25,True
SX1187,2024-25,True
SX1188,2024-25,True
SX1189,2024-25,True
SX1190,2024-25,True
SX1191,2024-25,True
SX1192,2024-25,False
SX1193,2024-25,True
SX1194,2024-25,True
SX1195,2024-25,False
SX1196,2024-25,True
SX1197,2024-25,True
SX1198,2024-25,True
SX1199,2024-25,True
SX1200,2024-25,True
SX1201,2024-25,True
SX1202,2024-25,True
SX1203,2024-25,True
SX1204,2024-25,True
SX1205,2024-25,True
SX1206,2024-25,True
SX1207,2024-25,True
SX1208,2024-25,True
SX1209,2024-25,True
SX1210,2024-25,False
SX1211,2024-25,True
SX1212,2024-25,True
SX1213,2024-25,True
SX1214,2024-25,True
SX1215,2024-25,True
SX1216,2024-25,False
SX1217,2024-25,True
SX1218,2024-25,True
SX1219,2024-25,True
SX1220,2024-25,True
SX1221,2024-25,True
SX1222,2024-25,True
SX1223,2024-25,True
SX1224,2024-25,False
SX1225,2024-25,True
SX1226,2024-25,False
SX1227,2024-25,True
SX1228,2024-25,True
SX1229,2024-25,True
SX1230,2024-25,True
SX1231,2024-25,True
SX1232,2024-25,True
SX1233,2024-25,True
SX1234,2024-25,False
SX1235,2024-25,True
SX1236,2024-25,True
SX1237,2024-25,True
SX1238,2024-25,True
SX1239,2024-25,True
SX1240,2024-25,True
SX1241,2024-25,True
SX1242,2024-25,True
SX1243,2024-25,True
SX1244,2024-25,False
SX1245,2024-25,True
SX1246,2024-25,True
SX1247,2024-25,True
SX1248,2024-25,True
SX1249,2024-25,True
SX1250,2024-25,True
SX1251,2024-25,True
SX1252,2024-25,True
SX1253,2024-25,False
SX1254,2024-25,True
SX1255,2024-25,True
SX1256,2024-25,True
SX1257,2024-25,True
SX1258,2024-25,True
SX1259,2024-25,True
SX1260,2024-25,True
SX1261,2024-25,True
SX1262,2024-25,True
SX1263,2024-25,True
SX1264,2024-25,True
SX1265,2024-25,True
SX1266,2024-25,False
SX1267,2024-25,True
SX1268,2024-25,True
SX1269,2024-25,True
SX1270,2024-25,True
SX1271,2024-25,True
SX1272,2024-25,False
SX1273,2024-25,True
SX1274,2024-25,True
SX1275,2024-25,True
SX1276,2024-25,False
SX1277,2024-25,True
SX1278,2024-25,True
SX1279,2024-25,True
SX1280,2024-25,True
SX1281,2024-25,False
SX1282,2024-25,True
SX1283,2024-25,True
SX1284,2024-25,True
SX1285,2024-25,True
SX1286,2024-25,True
SX1287,2024-25,True
SX1288,2024-25,True
SX1289,2024-25,True
SX1290,2024-25,True
SX1291,2024-25,True
SX1292,2024-25,True
SX1293,2024-25,True
SX1294,2024-25,True
SX1295,2024-25,True
SX1296,2024-25,True
SX1297,2024-25,True
SX1298,2024-25,True
SX1299,2024-25,False
SX1300,2024-25,True
SX1301,2024-25,True
SX1302,2024-25,False
SX1303,2024-25,True
SX1304,2024-25,True
SX1305,2024-25,False
SX1306,2024-25,True
SX1307,2024-25,True
SX1308,2024-25,True
SX1309,2024-25,True
SX1310,2024-25,True
SX1311,2024-25,False
SX1312,2024-25,True
SX1313,2024-25,True
SX1314,2024-25,True
SX1315,2024-25,True
SX1316,2024-25,False
SX1317,2024-25,False
SX1318,2024-25,False
SX1319,2024-25,True
SX1320,2024-25,False
ST0001,2025-26,True
ST0002,2025-26,True
ST0003,2025-26,True
ST0004,2025-26,True
ST0005,2025-26,True
ST0006,2025-26,True
ST0007,2025-26,True
ST0008,2025-26,True
ST0009,2025-26,False
ST0010,2025-26,True
ST0011,2025-26,True
ST0012,2025-26,True
ST0013,2025-26,True
ST0014,2025-26,True
ST0015,2025-26,True
ST0016,2025-26,True
ST0017,2025-26,True
ST0018,2025-26,True
ST0019,2025-26,True
ST0020,2025-26,True
ST0021,2025-26,True
ST0022,2025-26,True
ST0023,2025-26,True
ST0024,2025-26,True
ST0025,2025-26,True
ST0026,2025-26,True
ST0027,2025-26,True
ST0028,2025-26,True
ST0029,2025-26,True
ST0030,2025-26,True
ST0031,2025-26,True
ST0032,2025-26,True
ST0033,2025-26,True
ST0034,2025-26,True
ST0035,2025-26,True
ST0036,2025-26,True
ST0037,2025-26,True
ST0038,2025-26,True
ST0039,2025-26,True
ST0040,2025-26,True
ST0041,2025-26,True
ST0042,2025-26,True
ST0043,2025-26,True
ST0044,2025-26,True
ST0045,2025-26,True
ST0046,2025-26,True
ST0047,2025-26,False
ST0048,2025-26,True
ST0049,2025-26,False
ST0050,2025-26,True
ST0051,2025-26,True
ST0052,2025-26,True
ST0053,2025-26,True
ST0054,2025-26,True
ST0055,2025-26,True
ST0056,2025-26,True
ST0057,2025-26,False
ST0058,2025-26,True
ST0059,2025-26,True
ST0060,2025-26,True
ST0061,2025-26,True
ST0062,2025-26,True
ST0063,2025-26,False
ST0064,2025-26,True
ST0065,2025-26,True
ST0066,2025-26,True
ST0067,2025-26,True
ST0068,2025-26,True
ST0069,2025-26,True
ST0070,2025-26,True
ST0071,2025-26,True
ST0072,2025-26,True
ST0073,2025-26,True
ST0074,2025-26,True
ST0075,2025-26,True
ST0076,2025-26,True
ST0077,2025-26,True
ST0078,2025-26,True
ST0079,2025-26,True
ST0080,2025-26,True
ST0081,2025-26,True
ST0082,2025-26,True
ST0083,2025-26,True
ST0084,2025-26,True
ST0085,2025-26,True
ST0086,2025-26,True
ST0087,2025-26,True
ST0088,2025-26,True
ST0089,2025-26,True
ST0090,2025-26,True
ST0091,2025-26,True
ST0092,2025-26,True
ST0093,2025-26,True
ST0094,2025-26,True
ST0095,2025-26,True
ST0096,2025-26,True
ST0097,2025-26,True
ST0098,2025-26,True
ST0099,2025-26,True
ST0100,2025-26,True
ST0101,2025-26,True
ST0102,2025-26,True
ST0103,2025-26,True
ST0104,2025-26,True
ST0105,2025-26,True
ST0106,2025-26,True
ST0107,2025-26,True
ST0108,2025-26,True
ST0109,2025-26,True
ST0110,2025-26,True
ST0111,2025-26,True
ST0112,2025-26,True
ST0113,2025-26,False
ST0114,2025-26,True
ST0115,2025-26,True
ST0116,2025-26,True
ST0117,2025-26,True
ST0118,2025-26,True
ST0119,2025-26,True
ST0120,2025-26,True
ST0121,2025-26,False
ST0122,2025-26,True
ST0123,2025-26,True
ST0124,2025-26,True
ST0125,2025-26,True
ST0126,2025-26,True
ST0127,2025-26,True
ST0128,2025-26,True
ST0129,2025-26,True
ST0130,2025-26,True
ST0131,2025-26,True
ST0132,2025-26,True
ST0133,2025-26,True
ST0134,2025-26,True
ST0135,2025-26,True
ST0136,2025-26,True
ST0137,2025-26,True
ST0138,2025-26,True
ST0139,2025-26,True
ST0140,2025-26,False
ST0141,2025-26,True
ST0142,2025-26,True
ST0143,2025-26,True
ST0144,2025-26,True
ST0145,2025-26,True
ST0146,2025-26,True
ST0147,2025-26,True
ST0148,2025-26,True
ST0149,2025-26,True
ST0150,2025-26,True
ST0151,2025-26,False
ST0152,2025-26,True
ST0153,2025-26,True
ST0154,2025-26,True
ST0155,2025-26,False
ST0156,2025-26,False
ST0157,2025-26,True
ST0158,2025-26,True
ST0159,2025-26,True
ST0160,2025-26,True
ST0161,2025-26,False
ST0162,2025-26,True
ST0163,2025-26,True
ST0164,2025-26,True
ST0165,2025-26,False
ST0166,2025-26,True
ST0167,2025-26,True
ST0168,2025-26,True
ST0169,2025-26,False
ST0170,2025-26,True
ST0171,2025-26,True
ST0172,2025-26,True
ST0173,2025-26,False
ST0174,2025-26,True
ST0175,2025-26,True
ST0176,2025-26,True
ST0177,2025-26,False
ST0178,2025-26,True
ST0179,2025-26,True
ST0180,2025-26,True
ST0181,2025-26,True
ST0182,2025-26,True
ST0183,2025-26,True
ST0184,2025-26,True
ST0185,2025-26,True
ST0186,2025-26,False
ST0187,2025-26,False
ST0188,2025-26,True
ST0189,2025-26,True
ST0190,2025-26,True
ST0191,2025-26,True
ST0192,2025-26,True
ST0193,2025-26,True
ST0194,2025-26,True
ST0195,2025-26,True
ST0196,2025-26,True
ST0197,2025-26,True
ST0198,2025-26,True
ST0199,2025-26,True
ST0200,2025-26,True
ST0201,2025-26,True
ST0202,2025-26,True
ST0203,2025-26,True
ST0204,2025-26,True
ST0205,2025-26,True
ST0206,2025-26,True
ST0207,2025-26,True
ST0208,2025-26,True
ST0209,2025-26,True
ST0210,2025-26,False
ST0211,2025-26,True
ST0212,2025-26,True
ST0213,2025-26,True
ST0214,2025-26,True
ST0215,2025-26,True
ST0216,2025-26,True
ST0217,2025-26,True
ST0218,2025-26,True
ST0219,2025-26,True
ST0220,2025-26,True
ST0221,2025-26,True
ST0222,2025-26,True
ST0223,2025-26,False
ST0224,2025-26,True
ST0225,2025-26,True
ST0226,2025-26,False
ST0227,2025-26,True
ST0228,2025-26,True
ST0229,2025-26,True
ST0230,2025-26,True
ST0231,2025-26,True
ST0232,2025-26,True
ST0233,2025-26,True
ST0234,2025-26,True
ST0235,2025-26,True
ST0236,2025-26,True
ST0237,2025-26,True
ST0238,2025-26,True
ST0239,2025-26,True
ST0240,2025-26,True
ST0241,2025-26,True
ST0242,2025-26,True
ST0243,2025-26,True
ST0244,2025-26,True
ST0245,2025-26,True
ST0246,2025-26,True
ST0247,2025-26,True
ST0248,2025-26,True
ST0249,2025-26,True
ST0250,2025-26,True
ST0251,2025-26,True
ST0252,2025-26,True
ST0253,2025-26,True
ST0254,2025-26,True
ST0255,2025-26,True
ST0256,2025-26,True
ST0257,2025-26,True
ST0258,2025-26,True
ST0259,2025-26,True
ST0260,2025-26,True
ST0261,2025-26,True
ST0262,2025-26,True
ST0263,2025-26,True
ST0264,2025-26,True
ST0265,2025-26,False
ST0266,2025-26,False
ST0267,2025-26,True
ST0268,2025-26,True
ST0269,2025-26,True
ST0270,2025-26,True
ST0271,2025-26,True
ST0272,2025-26,True
ST0273,2025-26,True
ST0274,2025-26,True
ST0275,2025-26,True
ST0276,2025-26,True
ST0277,2025-26,True
ST0278,2025-26,True
ST0279,2025-26,True
ST0280,2025-26,True
ST0281,2025-26,True
ST0282,2025-26,True
ST0283,2025-26,True
ST0284,2025-26,True
ST0285,2025-26,True
ST0286,2025-26,True
ST0287,2025-26,True
ST0288,2025-26,True
ST0289,2025-26,True
ST0290,2025-26,True
ST0291,2025-26,True
ST0292,2025-26,True
ST0293,2025-26,True
ST0294,2025-26,True
ST0295,2025-26,True
ST0296,2025-26,True
ST0297,2025-26,True
ST0298,2025-26,True
ST0299,2025-26,True
ST0300,2025-26,False
ST0301,2025-26,True
ST0302,2025-26,True
ST0303,2025-26,True
ST0304,2025-26,True
ST0305,2025-26,False
ST0306,2025-26,True
ST0307,2025-26,True
ST0308,2025-26,True
ST0309,2025-26,True
ST0310,2025-26,True
ST0311,2025-26,False
ST0312,2025-26,True
ST0313,2025-26,True
ST0314,2025-26,True
ST0315,2025-26,True
ST0316,2025-26,True
ST0317,2025-26,True
ST0318,2025-26,True
ST0319,2025-26,True
ST0320,2025-26,True
ST0321,2025-26,True
ST0322,2025-26,True
ST0323,2025-26,True
ST0324,2025-26,True
ST0325,2025-26,False
ST0326,2025-26,True
ST0327,2025-26,True
ST0328,2025-26,True
ST0329,2025-26,True
ST0330,2025-26,True
ST0331,2025-26,True
ST0332,2025-26,True
ST0333,2025-26,True
ST0334,2025-26,True
ST0335,2025-26,True
ST0336,2025-26,True
ST0337,2025-26,True
ST0338,2025-26,True
ST0339,2025-26,True
ST0340,2025-26,True
ST0341,2025-26,True
ST0342,2025-26,True
ST0343,2025-26,True
ST0344,2025-26,True
ST0345,2025-26,True
ST0346,2025-26,True
ST0347,2025-26,True
ST0348,2025-26,True
ST0349,2025-26,True
ST0350,2025-26,False
ST0351,2025-26,False
ST0352,2025-26,True
ST0353,2025-26,True
ST0354,2025-26,False
ST0355,2025-26,True
ST0356,2025-26,True
ST0357,2025-26,True
ST0358,2025-26,True
ST0359,2025-26,True
ST0360,2025-26,True
ST0361,2025-26,True
ST0362,2025-26,True
ST0363,2025-26,True
ST0364,2025-26,True
ST0365,2025-26,True
ST0366,2025-26,True
ST0367,2025-26,True
ST0368,2025-26,True
ST0369,2025-26,True
ST0370,2025-26,True
ST0371,2025-26,True
ST0372,2025-26,True
ST0373,2025-26,True
ST0374,2025-26,True
ST0375,2025-26,True
ST0376,2025-26,True
ST0377,2025-26,True
ST0378,2025-26,True
ST0379,2025-26,True
ST0380,2025-26,True
ST0381,2025-26,True
ST0382,2025-26,True
ST0383,2025-26,True
ST0384,2025-26,True
ST0385,2025-26,True
ST0386,2025-26,True
ST0387,2025-26,True
ST0388,2025-26,True
ST0389,2025-26,True
ST0390,2025-26,True
ST0391,2025-26,True
ST0392,2025-26,True
ST0393,2025-26,True
ST0394,2025-26,True
ST0395,2025-26,True
ST0396,2025-26,False
ST0397,2025-26,True
ST0398,2025-26,True
ST0399,2025-26,True
ST0400,2025-26,True
ST0401,2025-26,True
ST0402,2025-26,True
ST0403,2025-26,True
ST0404,2025-26,True
ST0405,2025-26,True
ST0406,2025-26,True
ST0407,2025-26,True
ST0408,2025-26,True
ST0409,2025-26,True
ST0410,2025-26,True
ST0411,2025-26,True
ST0412,2025-26,True
ST0413,2025-26,True
ST0414,2025-26,True
ST0415,2025-26,True
ST0416,2025-26,True
ST0417,2025-26,True
ST0418,2025-26,True
ST0419,2025-26,True
ST0420,2025-26,True
ST0421,2025-26,True
ST0422,2025-26,True
ST0423,2025-26,True
ST0424,2025-26,True
ST0425,2025-26,True
ST0426,2025-26,True
ST0427,2025-26,True
ST0428,2025-26,True
ST0429,2025-26,True
ST0430,2025-26,True
ST0431,2025-26,True
ST0432,2025-26,True
ST0433,2025-26,True
ST0434,2025-26,True
ST0435,2025-26,True
ST0436,2025-26,True
ST0437,2025-26,True
ST0438,2025-26,True
ST0439,2025-26,True
ST0440,2025-26,True
ST0441,2025-26,True
ST0442,2025-26,True
ST0443,2025-26,True
ST0444,2025-26,True
ST0445,2025-26,True
ST0446,2025-26,True
ST0447,2025-26,True
ST0448,2025-26,True
ST0449,2025-26,True
ST0450,2025-26,True
ST0451,2025-26,True
ST0452,2025-26,True
ST0453,2025-26,True
ST0454,2025-26,True
ST0455,2025-26,True
ST0456,2025-26,True
ST0457,2025-26,False
ST0458,2025-26,True
ST0459,2025-26,True
ST0460,2025-26,True
ST0461,2025-26,True
ST0462,2025-26,True
ST0463,2025-26,True
ST0464,2025-26,True
ST0465,2025-26,True
ST0466,2025-26,True
ST0467,2025-26,True
ST0468,2025-26,True
ST0469,2025-26,True
ST0470,2025-26,True
ST0471,2025-26,True
ST0472,2025-26,True
ST0473,2025-26,True
ST0474,2025-26,True
ST0475,2025-26,True
ST0476,2025-26,True
ST0477,2025-26,True
ST0478,2025-26,True
ST0479,2025-26,True
ST0480,2025-26,True
ST0481,2025-26,True
ST0482,2025-26,True
ST0483,2025-26,True
ST0484,2025-26,True
ST0485,2025-26,True
ST0486,2025-26,True
ST0487,2025-26,True
ST0488,2025-26,True
ST0489,2025-26,True
ST0490,2025-26,True
ST0491,2025-26,True
ST0492,2025-26,True
ST0493,2025-26,True
ST0494,2025-26,True
ST0495,2025-26,True
ST0496,2025-26,True
ST0497,2025-26,True
ST0498,2025-26,True
ST0499,2025-26,True
ST0500,2025-26,True
ST0501,2025-26,False
ST0502,2025-26,True
ST0503,2025-26,True
ST0504,2025-26,True
ST0505,2025-26,True
ST0506,2025-26,True
ST0507,2025-26,True
ST0508,2025-26,True
ST0509,2025-26,True
ST0510,2025-26,True
ST0511,2025-26,True
ST0512,2025-26,True
ST0513,2025-26,True
ST0514,2025-26,True
ST0515,2025-26,True
ST0516,2025-26,True
ST0517,2025-26,True
ST0518,2025-26,True
ST0519,2025-26,True
ST0520,2025-26,True
ST0521,2025-26,True
ST0522,2025-26,True
ST0523,2025-26,True
ST0524,2025-26,True
ST0525,2025-26,True
ST0526,2025-26,True
ST0527,2025-26,True
ST0528,2025-26,True
ST0529,2025-26,True
ST0530,2025-26,True
ST0531,2025-26,True
ST0532,2025-26,True
ST0533,2025-26,True
ST0534,2025-26,True
ST0535,2025-26,True
ST0536,2025-26,True
ST0537,2025-26,True
ST0538,2025-26,True
ST0539,2025-26,True
ST0540,2025-26,True
ST0541,2025-26,True
ST0542,2025-26,True
ST0543,2025-26,True
ST0544,2025-26,True
ST0545,2025-26,True
ST0546,2025-26,True
ST0547,2025-26,True
ST0548,2025-26,True
ST0549,2025-26,True
ST0550,2025-26,True
ST0551,2025-26,True
ST0552,2025-26,True
ST0553,2025-26,True
ST0554,2025-26,True
ST0555,2025-26,False
ST0556,2025-26,True
ST0557,2025-26,True
ST0558,2025-26,True
ST0559,2025-26,True
ST0560,2025-26,True
ST0561,2025-26,True
ST0562,2025-26,True
ST0563,2025-26,True
ST0564,2025-26,True
ST0565,2025-26,True
ST0566,2025-26,True
ST0567,2025-26,True
ST0568,2025-26,True
ST0569,2025-26,True
ST0570,2025-26,True
ST0571,2025-26,True
ST0572,2025-26,False
ST0573,2025-26,True
ST0574,2025-26,True
ST0575,2025-26,True
ST0576,2025-26,False
ST0577,2025-26,True
ST0578,2025-26,True
ST0579,2025-26,True
ST0580,2025-26,True
ST0581,2025-26,True
ST0582,2025-26,True
ST0583,2025-26,False
ST0584,2025-26,True
ST0585,2025-26,True
ST0586,2025-26,True
ST0587,2025-26,True
ST0588,2025-26,True
ST0589,2025-26,True
ST0590,2025-26,True
ST0591,2025-26,True
ST0592,2025-26,True
ST0593,2025-26,True
ST0594,2025-26,True
ST0595,2025-26,True
ST0596,2025-26,True
ST0597,2025-26,False
ST0598,2025-26,True
ST0599,2025-26,True
ST0600,2025-26,True
ST0601,2025-26,True
ST0602,2025-26,True
ST0603,2025-26,True
ST0604,2025-26,True
ST0605,2025-26,True
ST0606,2025-26,True
ST0607,2025-26,True
ST0608,2025-26,True
ST0609,2025-26,True
ST0610,2025-26,True
ST0611,2025-26,True
ST0612,2025-26,True
ST0613,2025-26,False
ST0614,2025-26,True
ST0615,2025-26,True
ST0616,2025-26,True
ST0617,2025-26,True
ST0618,2025-26,True
ST0619,2025-26,True
ST0620,2025-26,True
ST0621,2025-26,True
ST0622,2025-26,True
ST0623,2025-26,True
ST0624,2025-26,False
ST0625,2025-26,True
ST0626,2025-26,True
ST0627,2025-26,True
ST0628,2025-26,True
ST0629,2025-26,True
ST0630,2025-26,True
ST0631,2025-26,True
ST0632,2025-26,True
ST0633,2025-26,False
ST0634,2025-26,True
ST0635,2025-26,True
ST0636,2025-26,True
ST0637,2025-26,True
ST0638,2025-26,True
ST0639,2025-26,True
ST0640,2025-26,True
ST0641,2025-26,True
ST0642,2025-26,True
ST0643,2025-26,True
ST0644,2025-26,True
ST0645,2025-26,True
ST0646,2025-26,True
ST0647,2025-26,False
ST0648,2025-26,True
ST0649,2025-26,True
ST0650,2025-26,True
ST0651,2025-26,True
ST0652,2025-26,True
ST0653,2025-26,True
ST0654,2025-26,True
ST0655,2025-26,True
ST0656,2025-26,True
ST0657,2025-26,True
ST0658,2025-26,True
ST0659,2025-26,True
ST0660,2025-26,True
ST0661,2025-26,True
ST0662,2025-26,True
ST0663,2025-26,True
ST0664,2025-26,True
ST0665,2025-26,True
ST0666,2025-26,True
